category,roots,meaning,word,breakdown,definition,phonetic,example,translation,native_vibe,synonym_nuance,visual_prompt,social_status,emotional_tone,street_usage,collocation,etymon_story,usage_warning,memory_hook,audio_tag
神話故事,"Greek ""kosmos"" (order, world, universe)",宇宙的；廣闊的,Cosmic,源自希臘語「kosmos」，意為「秩序、世界、宇宙」,屬於或關於宇宙的；極其廣闊或巨大的,/ˈkɒzmɪk/,"Gazing at the night sky, one can't help but feel a sense of cosmic awe at the vastness of space.",凝視夜空，人們不禁對浩瀚的宇宙產生一種宇宙般的敬畏感。,,,,,,,,,,,
神話故事,"Latin ""oraculum"" (divine proclamation)",神諭；預言,Oracle,源自拉丁語「oraculum」，意為「神聖的宣告」,古希臘羅馬神廟中傳達神諭的祭司或女祭司；神明通過其傳達的預言或忠告,/ˈɒrəkəl/,The ancient kings would consult the oracle before embarking on any major campaign or decision.,古代的國王會在發動任何重大戰役或做決定前諮詢神諭。,,,,,,,,,,,
神話故事,"Latin ""divinitas"" (godhead, divine nature)",神性；神,Divinity,源自拉丁語「divinitas」，意為「神性、神聖本質」,神的性質或狀態；神聖的存在；神,/dɪˈvɪnɪti/,"Her compassion and wisdom seemed to possess a touch of divinity, inspiring all around her.",她的慈悲與智慧似乎帶有一絲神性，激勵著周圍的所有人。,,,,,,,,,,,
神話故事,"Latin ""lumen"" (light)",發光的；明亮的,Luminous,源自拉丁語「lumen」，意為「光」,發光或發射光的；在黑暗中顯得明亮或閃爍的；光彩奪目的,/ˈluːmɪnəs/,"The moon cast a luminous glow over the silent landscape, creating long, dancing shadows.",月亮在寂靜的風景上投下明亮的光芒，創造出長長、舞動的陰影。,,,,,,,,,,,
神話故事,"Greek ""mythos"" (story, tale)",神話；神話體系,Mythos,源自希臘語「mythos」，意為「故事、傳說」,某個群體或文化所特有的神話故事或神話體系,/mɪθɒs/,The rich mythos of ancient Greece continues to inspire artists and writers across centuries.,古希臘豐富的神話體系數世紀以來持續激勵著藝術家和作家。,,,,,,,,,,,
神話故事,"Greek ""Styx"" (a river in the underworld)",冥河的；陰森可怖的,Stygian,源自希臘神話中環繞冥界的一條河流「Styx」,關於或類似冥河的；極其黑暗、陰森或陰沉的,/ˈstɪdʒiən/,"The explorers ventured into the Stygian depths of the cave, where no light had ever reached.",探險者們冒險進入了洞穴冥河般的深處，那裡從未有光線觸及。,,,,,,,,,,,
神話故事,"Greek ""aitherios"" (of the upper air)",飄渺的；超凡脫俗的,Ethereal,源自希臘語「aitherios」，意為「上層空氣的」，與「aether」相關,極其輕盈、精緻，幾乎不真實的；似乎屬於天堂的,/ɪˈθɪəriəl/,"The dancer's movements were so graceful and ethereal, like a spirit floating on air.",舞者的動作如此優雅飄渺，彷彿一個在空中漂浮的精靈。,,,,,,,,,,,
神話故事,"Greek ""phoinix"" (phoenix, purple-red)",鳳凰,Phoenix,源自希臘神話中一種能從灰燼中重生的神鳥,神話中的長壽鳥，在火焰中結束生命後從灰燼中重生；象徵永恆或復興,/ˈfiːnɪks/,"From the ashes of the old empire, a new kingdom rose like a phoenix, strong and vibrant.",從舊帝國的灰燼中，一個新王國如鳳凰般崛起，強大而充滿活力。,,,,,,,,,,,
神話故事,"Old Norse ""valkyrja"" (chooser of the slain)",女武神,Valkyrie,源自古諾爾斯語「valkyrja」，意為「被殺者的選擇者」,諾爾斯神話中，奧丁的女性侍從，將戰場上英勇犧牲的戰士引導至瓦爾哈拉,/ˈvælkɪəri/,"Legends spoke of the Valkyries soaring over battlefields, choosing the bravest warriors for Valhalla.",傳說中，女武神翱翔於戰場之上，為英靈殿挑選最勇敢的戰士。,,,,,,,,,,,
神話故事,"Latin ""silva"" (forest, wood)",森林的；林木的,Sylvan,源自拉丁語「silva」，意為「森林、樹林」,屬於森林或林木的；居住在森林中的；具有森林特徵的,/ˈsɪlvən/,"The ancient sylvan glade, bathed in dappled sunlight, felt like a sacred place.",古老的森林空地，沐浴在斑駁的陽光中，感覺像一個神聖的地方。,,,,,,,,,,,
神話故事,"Greek ""Hesperos"" (evening star)",赫斯珀里得斯（看守金蘋果的仙女）,Hesperides,源自希臘神話中，看守赫拉金蘋果園的仙女們，其名與「黃昏星」相關,希臘神話中守護赫拉金蘋果園的仙女姐妹們，通常被描繪為居住在世界遙遠的西方,/hɛˈspɛrɪdiːz/,Hercules undertook one of his greatest labors: to fetch the golden apples from the garden of the Hesperides.,赫拉克勒斯承擔了他最偉大的勞動之一：從赫斯珀里得斯的花園取回金蘋果。,,,,,,,,,,,
神話故事,"Greek ""panakeia"" (universal remedy, goddess of healing)",萬靈藥,Panacea,源自希臘語「panakeia」，意為「萬靈藥」，也是希臘神話中的一位治療女神,據信能治癒所有疾病或解決所有問題的萬能藥或萬靈丹,/ˌpænəˈsiːə/,Many hoped that the newly discovered herb would prove to be a panacea for all ailments.,許多人希望這種新發現的草藥能成為包治百病的萬靈藥。,,,,,,,,,,,
神話故事,"Greek ""Mousai"" (Muses)",繆斯女神；靈感,Muses,源自希臘神話中掌管藝術與科學的九位女神,希臘神話中掌管藝術、科學和詩歌的九位女神，她們被認為是靈感的來源,/ˈmjuːzɪz/,"Poets often invoked the Muses, seeking their divine inspiration before beginning a new work.",詩人們在開始新作品之前，常會呼喚繆斯女神，尋求她們的神聖靈感。,,,,,,,,,,,
神話故事,"Greek ""Nereis"" (daughter of Nereus)",海仙女,Nereid,源自希臘神話中海神涅柔斯（Nereus）的女兒們，海仙女,希臘神話中五十位海仙女的統稱，她們是海神涅柔斯的女兒，常伴隨波塞冬,/ˈnɪəriɪd/,"Sailors told tales of beautiful Nereids swimming alongside their ships, guiding them through treacherous waters.",水手們講述著美麗的海仙女在他們的船隻旁游泳，引導他們穿越險惡水域的故事。,,,,,,,,,,,
神話故事,"Greek ""Iris"" (rainbow, goddess of the rainbow)",虹之女神,Iris,源自希臘神話中的彩虹女神「Iris」,希臘神話中的彩虹女神，同時也是眾神之間的信使,/ˈaɪrɪs/,"After the storm, a magnificent arc of color appeared, as if Iris herself had graced the sky.",暴風雨過後，一道壯麗的色彩弧線出現，彷彿虹之女神親臨天空。,,,,,,,,,,,
神話故事,"Greek ""Arkadia"" (a pastoral region in ancient Greece)",田園詩般的；世外桃源的,Arcadian,源自古希臘一個以田園風光聞名的地區「Arcadia」,指古希臘阿卡迪亞地區的，引申為田園般的、簡樸寧靜的、充滿自然美的,/ɑːrˈkeɪdiən/,"The poet yearned for a return to a simple, Arcadian life, far from the clamor of the city.",詩人渴望回到遠離城市喧囂的、簡樸而田園詩般的生活。,,,,,,,,,,,
神話故事,"Greek ""khrusallis"" (gold-colored pupa, from ""khrusos"" gold)",蛹；保護狀態,Chrysalis,源自希臘語「khrusallis」，意為「金色的蛹」，暗示其美麗轉變,蝴蝶或其他昆蟲的蛹期，一個變革和保護的階段；比喻受保護或發展中的狀態,/ˈkrɪsəlɪs/,"Within the quiet chrysalis, the caterpillar underwent its wondrous metamorphosis into a butterfly.",在寂靜的蛹中，毛毛蟲經歷了牠奇妙的蛻變，化為蝴蝶。,,,,,,,,,,,
神話故事,"Greek ""Orpheus"" (mythical musician)",俄耳甫斯的；神秘的,Orphic,源自希臘神話中的音樂家兼詩人「俄耳甫斯」（Orpheus）,關於或像俄耳甫斯的；神秘的；具有深奧或神秘意義的,/ˈɔːrfɪk/,"The ancient hymns contained an Orphic wisdom, speaking of cosmic harmony and the soul's journey.",古老的讚美詩蘊含著俄耳甫斯般的智慧，講述著宇宙的和諧與靈魂的旅程。,,,,,,,,,,,
動作,re-,再次，回,rewrite,re- + write,再次寫作或重寫,/ˌriːˈraɪt/,Please rewrite the essay to improve its clarity.,請重寫這篇文章以提高其清晰度。,,,,,,,,,,,
否定,un-,不，非,unhappy,un- + happy,不快樂的，悲傷的,/ʌnˈhæpi/,She felt unhappy after hearing the bad news.,聽到壞消息後她感到不快樂。,,,,,,,,,,,
否定,dis-,不，分離，相反,disagree,dis- + agree,不同意，有分歧,/ˌdɪsəˈɡriː/,My brother and I often disagree on political issues.,我哥哥和我在政治議題上常常意見不合。,,,,,,,,,,,
時間,pre-,之前，預先,preview,pre- + view,預覽，預映,/ˈpriːvjuː/,We watched a preview of the new movie.,我們看了新電影的預告片。,,,,,,,,,,,
時間,post-,之後,postgraduate,post- + graduate,研究生,/ˌpəʊstˈɡrædʒuət/,She is pursuing her postgraduate studies in literature.,她正在攻讀文學方面的研究生學位。,,,,,,,,,,,
否定,in-,不，無,inactive,in- + active,不活動的，不活躍的,/ɪnˈæktɪv/,The volcano has been inactive for centuries.,這座火山已經休眠數世紀了。,,,,,,,,,,,
否定,im-,不，無,impossible,im- + possible,不可能的，辦不到的,/ɪmˈpɒsəbl/,It's impossible to finish all this work in one day.,在一天內完成所有這些工作是不可能的。,,,,,,,,,,,
否定,il-,不，無,illegal,il- + legal,非法的，不合法的,/ɪˈliːɡl/,It is illegal to park your car here.,在這裡停車是違法的。,,,,,,,,,,,
否定,ir-,不，無,irregular,ir- + regular,不規則的，不正常的,/ɪˈreɡjələ/,He has an irregular heartbeat.,他的心跳不規律。,,,,,,,,,,,
位置,sub-,下面，次級,submarine,sub- + marine,潛水艇,/ˌsʌbməˈriːn/,The submarine explored the deep ocean.,潛水艇探索了深海。,,,,,,,,,,,
位置,super-,上面，超越，超級,superpower,super- + power,超級大國,/ˈsuːpəpaʊə/,The United States is considered a global superpower.,美國被認為是一個全球超級大國。,,,,,,,,,,,
關係,inter-,之間，互相,international,inter- + national,國際的，各國之間的,/ˌɪntəˈnæʃnəl/,They hosted an international conference on climate change.,他們舉辦了一場關於氣候變化的國際會議。,,,,,,,,,,,
方向,trans-,穿過，橫越，轉變,transport,trans- + port,運輸，運送,/ˈtrænspɔːt/,Public transport in the city is very efficient.,這城市的公共交通非常有效率。,,,,,,,,,,,
數量,multi-,多個，許多,multicolor,multi- + color,多種顏色的,/ˌmʌltiˈkʌlə/,The artist used multicolor paints for the mural.,藝術家為壁畫使用了多種顏色的顏料。,,,,,,,,,,,
數量,mono-,單一，一個,monochrome,mono- + chrome,單色的，黑白的,/ˈmɒnəkrəʊm/,She prefers monochrome photos over color ones.,她喜歡單色照片勝過彩色照片。,,,,,,,,,,,
數量,uni-,單一，一個,unicorn,uni- + horn (corne),獨角獸 (一種神話生物),/ˈjuːnɪkɔːn/,Many children love stories about unicorns.,許多孩子喜歡關於獨角獸的故事。,,,,,,,,,,,
數量,bi-,兩個，雙重,bicycle,bi- + cycle,腳踏車，自行車,/ˈbaɪsɪkl/,He rides his bicycle to work every day.,他每天騎腳踏車上班。,,,,,,,,,,,
數量,tri-,三個，三重,triangle,tri- + angle,三角形,/ˈtraɪæŋɡl/,A triangle has three sides and three angles.,三角形有三條邊和三個角。,,,,,,,,,,,
時間,fore-,前，預先,forecast,fore- + cast,預報，預測,/ˈfɔːkɑːst/,The weather forecast predicts rain tomorrow.,天氣預報說明天下雨。,,,,,,,,,,,
反對,anti-,反對，抵抗,antifreeze,anti- + freeze,防凍劑,/ˈæntifriːz/,You need antifreeze in your car's radiator during winter.,冬天你的汽車散熱器需要防凍劑。,,,,,,,,,,,
方向,pro-,向前，支持,progress,pro- + gress (to step),進步，進展,/ˈprəʊɡres/,We've made significant progress on the project.,我們在專案上取得了顯著進展。,,,,,,,,,,,
關係,con-,和…一起，共同,connect,con- + nect (to bind),連接，聯繫,/kəˈnekt/,Please connect the printer to the computer.,請將印表機連接到電腦。,,,,,,,,,,,
關係,co-,和…一起，共同,coexist,co- + exist,共存，同時存在,/ˌkəʊɪɡˈzɪst/,Different cultures can learn to coexist peacefully.,不同的文化可以學習和平共存。,,,,,,,,,,,
方向,de-,向下，去除，反轉,deactivate,de- + activate,停止活動，解除啟用,/ˌdiːˈæktɪveɪt/,Remember to deactivate your alarm before leaving.,離開前記得解除鬧鐘。,,,,,,,,,,,
時間,ex-,前任，離開，出,ex-president,ex- + president,前總統,/ˌeksˈprezɪdənt/,The ex-president gave a speech at the university.,前總統在大學發表了演講。,,,,,,,,,,,
方向,ab-,離開，脫離,absent,ab- + sent (to be),缺席的，不在場的,/ˈæbsənt/,She was absent from school due to illness.,她因病缺課了。,,,,,,,,,,,
方向,ad-,到，向,adjust,ad- + just (right/fit),調整，適應,/əˈdʒʌst/,You might need to adjust the settings on your monitor.,你可能需要調整螢幕的設定。,,,,,,,,,,,
方向,circum-,周圍，環繞,circumference,circum- + ference (to carry),圓周，周長,/səˈkʌmfərəns/,"The circumference of the earth is about 40,075 kilometers.","地球的周長約為 40,075 公里。",,,,,,,,,,,
方向,peri-,周圍，靠近,perimeter,peri- + meter,周長，周邊,/pəˈrɪmɪtə/,We walked along the perimeter of the park.,我們沿著公園的周邊散步。,,,,,,,,,,,
大小,micro-,微小,microscope,micro- + scope,顯微鏡,/ˈmaɪkrəskəʊp/,Scientists use microscopes to view tiny organisms.,科學家使用顯微鏡觀察微小生物。,,,,,,,,,,,
大小,macro-,巨大，宏大,macroeconomics,macro- + economics,宏觀經濟學,/ˌmækrəʊˌiːkəˈnɒmɪks/,Macroeconomics deals with the economy as a whole.,宏觀經濟學研究整體經濟。,,,,,,,,,,,
程度,hyper-,過度，超出,hyperactive,hyper- + active,過度活躍的,/ˌhaɪpərˈæktɪv/,The child was hyperactive after eating too much sugar.,這孩子吃了太多糖後變得過度活躍。,,,,,,,,,,,
程度,hypo-,不足，低於,hypothermia,hypo- + thermia (heat),低體溫症,/ˌhaɪpəˈθɜːmiə/,Exposure to extreme cold can lead to hypothermia.,暴露在極度寒冷中可能導致低體溫症。,,,,,,,,,,,
方式,auto-,自動，自身,automatic,auto- + matic,自動的，機械的,/ˌɔːtəˈmætɪk/,The car has an automatic transmission.,這輛車有自動變速箱。,,,,,,,,,,,
距離,tele-,遠距離的,television,tele- + vision,電視,/ˈtelɪvɪʒn/,We watched the news on television.,我們在電視上看新聞。,,,,,,,,,,,
關係,sym-,共同，一致,sympathy,sym- + pathy (feeling),同情，共鳴,/ˈsɪmpəθi/,She expressed her sympathy for the victims of the disaster.,她對災難受害者表達了同情。,,,,,,,,,,,
否定,mal-,壞，惡劣,malnutrition,mal- + nutrition,營養不良,/ˌmælnjuːˈtrɪʃn/,Many children in developing countries suffer from malnutrition.,許多發展中國家的兒童患有營養不良。,,,,,,,,,,,
否定,mis-,錯誤地，不當,misunderstand,mis- + understand,誤解，理解錯誤,/ˌmɪsʌndəˈstænd/,I think you misunderstood my intentions.,我想你誤解了我的意圖。,,,,,,,,,,,
數量,semi-,半，部分,semicircle,semi- + circle,半圓,/ˈsemisɜːkl/,We drew a semicircle on the board.,我們在黑板上畫了一個半圓。,,,,,,,,,,,
否定,non-,不，非,non-profit,non- + profit,非營利的，不以盈利為目的的,/ˌnɒnˈprɒfɪt/,The organization is a non-profit charity.,該組織是一個非營利慈善機構。,,,,,,,,,,,
動作相關,re- (again) + act (do),回應,react,re- (回，再次) + act (做，行動),對某事或某人做出回應或反應。,/riˈækt/,How did she react to the news?,她對這個消息有什麼反應？,,,,,,,,,,,
聽覺相關,aud (hear),聽眾,audience,aud (聽) + -ience (名詞後綴),一群在看表演、演講或其他活動的人。,/ˈɔːdiəns/,The audience applauded loudly after the concert.,音樂會後，聽眾熱烈鼓掌。,,,,,,,,,,,
益處相關,bene (good/well),益處,benefit,bene (好) + fit (做),有益於某人或某事的事物；優點。,/ˈbenɪfɪt/,Regular exercise has many health benefits.,規律運動對健康有很多益處。,,,,,,,,,,,
